segundo,calculo,timestamp,hora_minuto,valor_real
0,0,1530193718,13:48,26
1,0,1530193719,13:48,26
2,0,1530193720,13:48,26
3,0,1530193721,13:48,26
4,0,1530193722,13:48,26
5,0,1530193723,13:48,26
6,0,1530193724,13:48,26
7,0,1530193725,13:48,26
8,0,1530193726,13:48,26
9,0,1530193727,13:48,26
10,0,1530193728,13:48,26
11,0,1530193729,13:48,26
12,0,1530193730,13:48,26
13,0,1530193731,13:48,26
14,0,1530193732,13:48,26
15,0,1530193733,13:48,26
16,0,1530193734,13:48,26
17,0,1530193735,13:48,26
18,0,1530193736,13:48,26
19,0,1530193737,13:48,26
20,0,1530193738,13:48,26
21,0,1530193739,13:48,26
22,0,1530193740,13:49,26
23,0,1530193741,13:49,26
24,0,1530193742,13:49,26
25,0,1530193743,13:49,26
26,0,1530193744,13:49,26
27,0,1530193745,13:49,26
28,0,1530193746,13:49,26
29,0,1530193747,13:49,26
30,0,1530193748,13:49,26
31,0,1530193749,13:49,26
32,0,1530193750,13:49,26
33,0,1530193751,13:49,26
34,0,1530193752,13:49,26
35,0,1530193753,13:49,26
36,0,1530193754,13:49,26
37,0,1530193755,13:49,26
38,0,1530193756,13:49,26
39,0,1530193757,13:49,26
40,0,1530193758,13:49,26
41,0,1530193759,13:49,26
42,0,1530193760,13:49,26
43,0,1530193761,13:49,26
44,0,1530193762,13:49,26
45,0,1530193763,13:49,26
46,0,1530193764,13:49,26
47,0,1530193765,13:49,26
48,0,1530193766,13:49,26
49,0,1530193767,13:49,26
50,0,1530193768,13:49,26
51,0,1530193769,13:49,26
52,0,1530193770,13:49,26
53,0,1530193771,13:49,26
54,0,1530193772,13:49,26
55,0,1530193773,13:49,26
56,0,1530193774,13:49,26
57,0,1530193775,13:49,26
58,0,1530193776,13:49,26
59,0,1530193777,13:49,26
60,0,1530193778,13:49,26
61,1,1530193779,13:49,26
62,5,1530193780,13:49,26
63,11,1530193781,13:49,26
64,11,1530193782,13:49,26
65,11,1530193783,13:49,26
66,11,1530193784,13:49,26
67,14,1530193785,13:49,26
68,17,1530193786,13:49,26
69,26,1530193787,13:49,26
70,26,1530193788,13:49,26
71,31,1530193789,13:49,26
72,31,1530193790,13:49,26
73,31,1530193791,13:49,26
74,31,1530193792,13:49,26
75,31,1530193793,13:49,26
76,37,1530193794,13:49,26
77,37,1530193795,13:49,26
78,37,1530193796,13:49,26
79,39,1530193797,13:49,26
80,41,1530193798,13:49,26
81,42,1530193799,13:49,26
82,43,1530193800,13:50,26
83,45,1530193801,13:50,26
84,45,1530193802,13:50,26
85,47,1530193803,13:50,26
86,50,1530193804,13:50,26
87,51,1530193805,13:50,26
88,52,1530193806,13:50,26
89,52,1530193807,13:50,26
90,52,1530193808,13:50,26
91,57,1530193809,13:50,26
92,57,1530193810,13:50,26
93,60,1530193811,13:50,26
94,65,1530193812,13:50,26
